id,price,moonRank,💎 score (%),storeURL,Background,Body,Clothing,Eyes,Glasses,Hair Hole,Hat,Helmet,Mouth,Ski Mask
Catalina Whale 1880,77,209,0,https://magiceden.io/item-details/Gpkkdqbz4JWL64iNRzDPkN7pSJxAh1aeprXqVA1PmAtW,Cactus,Aqua,Met Gala,KO,,Rainbow,,,Stogie,
Catalina Whale 2496,77,94,0,https://magiceden.io/item-details/CqK7wFuiN7ztvA5iXH1LU3zndgSSLDiJALNiQjQzz6ni,Analog,Solana,White T,Eyes,,,Woodstock Orange,,Prestige Worldwide,
Catalina Whale 3811,79,685,0,https://magiceden.io/item-details/6HGoevcfqn93PBPj76rozEaNHqd13fFzvhf2BPGbDRxj,Cactus,Aqua,Peacoat,,3D,,XL Beanie,,Diamond Grill,
Catalina Whale 3062,80,515,0,https://magiceden.io/item-details/CCxTvKZ3vN3uP3ZJRSn5ZUK5niWJ2oNAPpxVNm9FjcPi,Beluga,Humpack,Desert Storm,,WAGMI,,Woodstock,,Stogie,
Catalina Whale 1427,80,2291,0,https://magiceden.io/item-details/2zBfSFbq3RGirqEQf6hHLQmGRTYdbXKL9NRQPmaf1JJj,Fossil,Zombie,Mamba,,Black Sunnies,None,,,Stogie,
Catalina Whale 486,88.88,1600,0,https://magiceden.io/item-details/2PgkCyvYRwPqWHqYxX2qeKCaNeTu7G9BjbQtgKDExDay,Sand,Humpack,Save The Whales Red,Zombie,,,Black Bucket,,Stogie,
Catalina Whale 4906,90,17,0,https://magiceden.io/item-details/Gv9HyAPm2HGxjdst6eGyJV8hPyZx4VyWGbrTh649n19W,Beluga,Zebra,The King Kit,,3D,,Rastacap,,Tongue,
Catalina Whale 4952,90,211,0,https://magiceden.io/item-details/CNwkSx4Jn4gdpc8T9wiW1tYyQ1eC48wis4XqM4gjL8yD,Hemisphere,Orca,Searsucker,,SOL Maxi,,Woodstock Red,,Hook,
Catalina Whale 4278,95,1694,0,https://magiceden.io/item-details/7trMVFWRb9cu8WMkRm4t6tFMKqz8aT8Wpwgxnms8dTVV,Geo,Oil Slick,Searsucker,,Grandpa,None,,,Cigarette,
Catalina Whale 3005,95,2119,0,https://magiceden.io/item-details/3yK3mK5pReEmMYtG8dvRqkMSiUf6b7SqiHWGXgYMPk9N,Inertia,Orca,Met Gala,,3D,,Beanie,,No Teeth,
Catalina Whale 2711,95,4488,0,https://magiceden.io/item-details/F6PJCcioLAaJCYzqVMWEf9dWYvoR15r76fp7Qiu7FaYQ,Beluga,Solar Flare,Desert Storm,,Black Spectacles,None,,,Gold Grill,
Catalina Whale 2604,96.69,3696,0,https://magiceden.io/item-details/8nNwAQ4uqehRick2vqDNQXe1Et3T4yS8uyve9s71VoSy,Hemisphere,Humpack,Flannel,Squinting Eyes,,,Black Bucket,,Grin,
Catalina Whale 512,96.96,293,0,https://magiceden.io/item-details/GzUuTUt8UjBf7Su4npmuYcYwVjjzNQk1D1uVCn1ijxYP,Beluga,Humpack,Toga,Hypnosis,,Laser,,,Fish,
Catalina Whale 1468,98,1447,0,https://magiceden.io/item-details/41Xc2kwLL74xeV96KXvQJWnG52P7Wu8dxBcJeYx5Sg8U,Inertia,Humpack,Squid,Bloodshot,,,Black Bucket,,Cigarette,
Catalina Whale 1764,98,1666,0,https://magiceden.io/item-details/3aunoSVtBWe1uKcooVBk4H7W9WVWUm7DfxWq5kZioeF2,Analog,Orca,GOAT,Sadboy,,,None,,Cigarette,
Catalina Whale 4969,99,77,0,https://magiceden.io/item-details/DwLQLP2omvxhMvyRuztTzZmfwePTbzt2v4viqipxTHwr,Hemisphere,Ape,Country Club,,Rimless,,Big Brain,,Gold Grill,
Catalina Whale 2627,99,773,0,https://magiceden.io/item-details/45jJX1BCPXseEWHWwPDvJDnuXMa6nb1DovLdwECiSBtS,Geo,Zombie,Desert Storm,Heterochromia,,,,Mooning,No Teeth,
Catalina Whale 1509,99,528,0,https://magiceden.io/item-details/8v9QWvLcjBnwnkso2KNsW2p8nqG8J7FKY8pFe5mf8dtM,Hemisphere,Orca,Mamba,,Morpheus,,Jester,,No Teeth,
Catalina Whale 953,99,1229,0,https://magiceden.io/item-details/8mF1UR3Qe3ohSEpvLXc9XMcg2gXUoQMwgM7FdRvmk87N,Geo,Ape,Black Tank,,Rimless,,Woodstock Orange,,No Teeth,
Catalina Whale 606,99,4596,0,https://magiceden.io/item-details/6Gj5vVp5iBdNic6mxJQt3X1ocpzMqniBmpo6FsqTGrZo,Beluga,Grey,Black T,Eyes,,,None,,Rainbow,
Catalina Whale 4290,99,3956,0,https://magiceden.io/item-details/EmS9o9n164ZuA16d1p6UtPHuJqEtPePpPA4PUwwmN8gU,Sand,Aqua,Bullet Proof,,Black Spectacles,None,,,Frowny,
Catalina Whale 230,99,5439,0,https://magiceden.io/item-details/CH8DcKgpEYxdBLFMpo5dhDnLyx22qHj6n5xeDmFKx27s,Beluga,Humpack,Aloha Purple,Eyes,,None,,,Cigarette,
Catalina Whale 1107,99,3552,0,https://magiceden.io/item-details/9tx6hguGgW4ZEREV2e3qw2ak4MFMz1DBKPsEz1TjLij6,Sand,Grey,Poncho,,Coco,None,,,Prestige Worldwide,
Catalina Whale 2517,99,3341,0,https://magiceden.io/item-details/3pwRYTosr4EhuhFh6ftYz7eJ3yx9DFAvJL3zxejnoxip,Analog,Aqua,Poncho,Eyes,,Rainbow,,,Cigarette,
Catalina Whale 447,99,1323,0,https://magiceden.io/item-details/LqcBAShpajRakSJ1sh3rvNCp8VZivTJyvN8qTtQhvWp,Fossil,Ape,White Tank,,Black Spectacles,,XL Blue Beanie,,Joint,
Catalina Whale 4993,99.3,1358,0,https://magiceden.io/item-details/EEr8eMjzRokP4jA6FhE3dVUj351qBhHERbqWk19yD5dX,Sand,Grey,Nuptse,Heterochromia,,,Brero,,Stogie,
Catalina Whale 2813,99.786,1045,0,https://magiceden.io/item-details/J4YN79SZyM1ubpGGAv7b5PPXHHGPwGagYoC6ZpakA4iN,Fossil,Orca,CWM Merch,Eyes,,,Rastacap,,Cigarette,
Catalina Whale 4343,99.9,234,0,https://magiceden.io/item-details/6b7syTFGjqYLV3FhddsE6JH3G4kErcnCihAsm2D3rsQ9,Inertia,Orca,Nuptse,,HODL,,Woodstock Purple,,Rainbow,
Catalina Whale 4422,99.99,169,0,https://magiceden.io/item-details/Cd14q2T8uY17tEt9mqnjpXJjBjRT7WGz2nTZ9PqPSKWy,Beluga,Oil Slick,Stadium,KO,,,Woodstock Orange,,Tongue,
Catalina Whale 5454,100,395,0,https://magiceden.io/item-details/13G1QBmPqdWAxpcLhLoE4kePVsQnrwuBA91Jz3Ae1QdF,Geo,Orca,Black Tank,,WAGMI,,Beanie,,Stogie,
Catalina Whale 1481,100,252,0,https://magiceden.io/item-details/7989RbAjSrRPSwz6H2uvvN53VqzbiiWyTn2RK82XBLra,Geo,Zebra,Searsucker,,Vipers,None,,,Piranha,
Catalina Whale 2737,100,61,0,https://magiceden.io/item-details/6afMDWrUDkCLc748ZiUu64HyxH2eFk1QgyWXWUonbwS5,Cactus,Grey,Beast Mode,Squinting Eyes,,,Rastaman,,Gold Grill,
Catalina Whale 2944,100,2885,0,https://magiceden.io/item-details/DSGSzsRsMC6VU92MuRRd8X27MUfuTRgfgeMQA3zZiYhF,Inertia,Grey,Puffer,Cat Eyes,,,Black Bucket,,Cigarette,
Catalina Whale 1654,100,2914,0,https://magiceden.io/item-details/2ossUjgEz8UG6CcRiu8c2wqNzWxuRQqN5P5byxxu5jtG,Beluga,Aqua,Black T,,3D,,Beanie,,WAGMI Beach,
Catalina Whale 2678,100,5236,0,https://magiceden.io/item-details/23aYLaR83Bz8GGWCCotmTmWwvD3sHDcCzBZPdMLRNJXJ,Fossil,Orca,Lumberjack,,Black Spectacles,None,,,Super Frown,
Catalina Whale 3559,100,2972,0,https://magiceden.io/item-details/Fmck91p9tNm6AEvG4RAVudyYjwGisMprkXzAUsu9X1v,Hemisphere,Grey,Aloha Red,Heterochromia,,Smoke Rings,,,Stogie,
Catalina Whale 992,100,1480,0,https://magiceden.io/item-details/EddKM39dY8xkEmUWJ6Sp6akFWPWGzMJYShTSUiedH7rA,Hemisphere,Zebra,Black Hoodie,Squinting Eyes,,,XL Orange Beanie,,Gold Grill,
Catalina Whale 3396,100,693,0,https://magiceden.io/item-details/J5i8VonZWJyy1ztgQKorHTZZXwYGuqER5Z9pACX93xyj,Inertia,Gold,Velour Red,Hypnosis,,,,Mooning,Grin,
Catalina Whale 3666,100,14,0,https://magiceden.io/item-details/9bdqcSu4F2uxEaRHKLxaSogtX5Rz4i9UWMhvxDpcxLHQ,Kanagawa,Ape,White Tank,,Clear Sunnies,None,,,Piranha,
Catalina Whale 813,100,215,0,https://magiceden.io/item-details/5iJfeBFaqYjZdr9rsGivRU5kv3So6dF36HQGKBDahqGk,Geo,Humpack,Squid,,Black Sunnies,Laser,,,Super Frown,
Catalina Whale 2607,100,1693,0,https://magiceden.io/item-details/A5JCX1WktRjycye2E57A2fjceSBCS1x9QVGbESJcCiBR,Sand,Zombie,Tyler Durden,,3D,None,,,Stogie,
Catalina Whale 413,100,3215,0,https://magiceden.io/item-details/ADkxzuxrKDFp3a5BP6d4XNZ4cpUwTZbbgGLc4SNt4NMa,Inertia,Orca,Peacoat,KO,,Laser,,,No Teeth,
Catalina Whale 3686,100,1565,0,https://magiceden.io/item-details/3vLvVRT1c3cqzfstC7Ht6bdFN4iXQCD8GapKHrKukApg,Beluga,Grey,Grey Hoodie,Lizard Eyes,,,Hunter S Visor,,Stogie,
Catalina Whale 372,100,675,0,https://magiceden.io/item-details/H2vhyLCrYNT9DWbqkrugnruejommgJSzq4kCEjACBAwU,Bait,Orca,Grey Hoodie,,Black Spectacles,,Black Bucket,,Gold Lip Ring,
Catalina Whale 320,100,1882,0,https://magiceden.io/item-details/H8NStPy77SN9w5AYhmUjGK2i1nKvJbrVBWqGU1ng4CDQ,Sand,Orca,Camo,Raver,,Gold Halo,,,Super Frown,
Catalina Whale 1592,100,987,0,https://magiceden.io/item-details/Ghmh2sQPFDe6ZsB4hNg2Yr84wfY7dUJyD5neH1EsQaD8,Cactus,Grey,Black T,,Nevermind,,Beanie,,WAGMI Beach,
Catalina Whale 3498,101,1990,0,https://magiceden.io/item-details/Bb3y4sgbQUbtXZWnE8GaPAauiLrTa34TiUkknsHgJtiA,Inertia,Grey,Lowrider,,Morpheus,,Beanie Orange,,Hook,
Catalina Whale 143,110,1521,0,https://magiceden.io/item-details/EVKiRo7tqKnN6x3bGRfKgKSGkD7gFFMj2EajqqE37cHt,Fossil,Ape,Black T,,Coco,,Beanie Orange,,Rainbow,
Catalina Whale 3027,110,871,0,https://magiceden.io/item-details/37su6En7kXFh5PYVm6nKc8GvGS6AhbWGv7hCGPdNyHBD,Beluga,Solar Flare,La Pulga Kit,,Coco,Smoke Rings,,,Prestige Worldwide,
Catalina Whale 3011,110,188,0,https://magiceden.io/item-details/DftVeki3bBZ1qBjDAcSNFk9iDzSnbZABuVebTFXF6kCg,Cactus,Cosmic,Glitched Toga,Bloodshot,,None,,,Diamond Grill,
Catalina Whale 2740,111,1214,0,https://magiceden.io/item-details/3bgd6Ka6z4i98G1zj1qZef9PpxCLRqx9f8VahDXgUh7W,Inertia,Aqua,Fly Guy,Cat Eyes,,,XL Blue Beanie,,Gold Grill,
Catalina Whale 2805,119,165,0,https://magiceden.io/item-details/Afy4ZwyCu9eaF52cktWMKjV5uawrudRnGyTSgLkYzefk,Geo,Zombie,Aloha Purple,,Love,,Jester,,No Teeth,
Catalina Whale 5503,120.69,1630,0,https://magiceden.io/item-details/8nTESwXEVKSSpqa3NLNcN4TZzpq3KLV78LppDFdoRtHU,Beluga,Grey,Black T,Squinting Eyes,,,Jester,,Vape,
Catalina Whale 364,125,88,0,https://magiceden.io/item-details/GUWw5dUeo7u3ZLAJkM5GGyJsrTpg8ZAxCpzzzDZDfd2t,Beluga,Humpack,None,,Rimless,,Horns,,Blunt,
Catalina Whale 3517,125,1962,0,https://magiceden.io/item-details/F4oTMgkHi8Rtgoziwt9MFQPj2fg9e8PPoH9yfbkoYeMu,Geo,Zombie,Beast Mode,Cat Eyes,,None,,,No Teeth,
Catalina Whale 3322,125,1151,0,https://magiceden.io/item-details/6w54GD4SCoZKLx7eRNjrotvWuxdEBCqSm96u6G87a79M,Hemisphere,Orca,Camo,Bloodshot,,,Beanie,,Glitched Fish,
Catalina Whale 5040,132,10,0,https://magiceden.io/item-details/3szKPJeu1SUoxcCPmk1C9xJ7eu2DM7pFTBX3Vx5sfNRE,Inertia,Zebra,CWM Merch,Third Eye,,,,,,Orange Ski Mask
Catalina Whale 4551,139,473,0,https://magiceden.io/item-details/CNh2CigpSwJDmF5kxvNhcYfxVH7XKFoFurqM6L5c5BCo,Sand,Grey,Grey Hoodie,,SOL Maxi,Laser,,,Grin,
Catalina Whale 2638,149,83,0,https://magiceden.io/item-details/FCa8EhFFSgkPDiRK89hLgSb7qUcqFjgwkT7JSSGP7fL7,Geo,Aqua,Save The Whales Red,,Morpheus,,Sweatband,,SOL Vape,
Catalina Whale 1862,149,2858,0,https://magiceden.io/item-details/H492DCoDPfcd9zHm2naU5T4nzQKTiQjU2EoGCjVfsDPd,Inertia,Grey,Black T,,Tortoise,Smoke Rings,,,Blunt,
Catalina Whale 1094,150,167,0,https://magiceden.io/item-details/DSUUQebAnQ9P1PvxmUWvfNp3Sr8a6PUAduCPanyZJ95V,Beluga,Solana,Aloha Purple,KO,,,Fear and Loathing,,Gold Grill,
Catalina Whale 1878,150,3068,0,https://magiceden.io/item-details/97Q84SBkwnmU5nYRQDAQKaQ22JTcrrXsjVmovLn2YT74,Hemisphere,Orca,Grey Hoodie,Hypnosis,,,Beanie Orange,,Rainbow,
Catalina Whale 4775,158,2232,0,https://magiceden.io/item-details/7XN5FUhkNhrULiTBNF549v11icxRipBCmZab28rtaSw,Geo,Orca,Black Hoodie,Heterochromia,,,,Mooning,Grin,
Catalina Whale 417,175,962,0,https://magiceden.io/item-details/ELC87ywA8XbJcMkWiHvTvdiyRkis7jvg2Afw74ATY77L,Inertia,Humpack,Toga,KO,,,Yarmulke,,No Teeth,
Catalina Whale 5186,200,904,0,https://magiceden.io/item-details/3QPBo4vEPuqSNHR4G61hwxHkFauNCDRS2W3ubuoFVosC,Geo,Humpack,Moonsuit,Eyes,,,Whalegol,,No Teeth,
Catalina Whale 3103,200,1854,0,https://magiceden.io/item-details/8W7sxb27E2nArJG2CiGVssaGyJzbAhsa9kqEsUTpunP2,Sand,Gold,Mamba,Heterochromia,,,None,,Joint,
Catalina Whale 2547,200,3426,0,https://magiceden.io/item-details/8J1jaAXh52XTNGgL6GhLQex83yjmawV8na693UPWrdHo,Hemisphere,Orca,Tyler Durden,,Black Spectacles,,None,,Stogie,
Catalina Whale 5260,200,295,0,https://magiceden.io/item-details/Dkfs1E5wQiSXDSZM5XuxCjDuWCBGAuofJWAVXNu85wEM,Geo,Aqua,Black T,Bloodshot,,,Paulie Whalenuts,,Lunch,
Catalina Whale 862,200,1839,0,https://magiceden.io/item-details/2bzPDrBmSspeS8DF4XeNZKLPAM7xyEkkqH7NgmNr87D3,Geo,Grey,Squid,Hypnosis,,None,,,Smile,
Catalina Whale 3177,200,4696,0,https://magiceden.io/item-details/C2mozJXae9j7USKaknGd8zEkY99DTzt27ez8g5FVhGgA,Beluga,Orca,Toga,,Black Spectacles,None,,,Blunt,
Catalina Whale 1476,200,38,0,https://magiceden.io/item-details/FPWAXuUh49Sj674d5po1tAE3ZTWQy8GFgV1MCptLD1sb,Bait,Ape,Lowrider,,Tortoise,,Sweatband,,Grin,
Catalina Whale 342,200.69,28,0,https://magiceden.io/item-details/4zcbJxgbgZwSF75gcxn8WjEjyATvSFeqaRBQBQ6g5Rh2,Inertia,Oil Slick,Glitched Toga,Eyes,,Rainbow,,,Rolly Polly,
Catalina Whale 258,240,2916,0,https://magiceden.io/item-details/CuDcUz1JUmAqjcJqrj2kXAyrv8SS43Lv3UeCz49SYUue,Sand,Aqua,Mamba,,Rimless,,XL Orange Beanie,,No Teeth,
Catalina Whale 2247,242,699,0,https://magiceden.io/item-details/3qz6kjs2xvEeWa6JDa9DrBzXvPh6i9jrDEPBNVcPgYp8,Cactus,Solar Flare,Grey Hoodie,,Morpheus,,Fuck Sea World,,No Teeth,
Catalina Whale 4200,248,24,0,https://magiceden.io/item-details/14kxhZcfek1H94P5TLxo4NdsYpXoNJYyHZj1noMDV8XH,Kanagawa,Alien,Mamba,,Rimless,,Fear and Loathing,,Stogie,
Catalina Whale 2291,250,47,0,https://magiceden.io/item-details/4AAWdhV1j8b3AkP7s6hEFamGLQQcku7KYsA3vqSW2VLe,Hemisphere,Oil Slick,Bullet Proof,,Tortoise,,Big Crown,,Prestige Worldwide,
Catalina Whale 2757,250,1071,0,https://magiceden.io/item-details/4ZRHW5AALmLAShCmz7wH1E2n1JXT2zANdEAoE8MzPQFY,Fossil,Solar Flare,Black Hoodie,Bloodshot,,,Black Bucket,,Fish,
Catalina Whale 5496,275,191,0,https://magiceden.io/item-details/5j888uFbgpDkf2ek8d6y67HGLDXn49tjtR8YpGiGE8U6,Inertia,Solar Flare,Mamba,,Clear Sunnies,,Big Crown,,Blunt,
Catalina Whale 2686,400,680,0,https://magiceden.io/item-details/HLcGjH1w9s3jn4gtHqYvwchgi4u3HoqyEaWnWx7RzvGk,Hemisphere,Zebra,None,,Clear Sunnies,None,,,Grin,
Catalina Whale 4376,420,946,0,https://magiceden.io/item-details/BcGBAsuqqwZkaZTesXLeKckwjKZNkoWMyNXrmi6nma8J,Inertia,Zebra,Black Tank,,Coco,,Paperboy Hat,,Super Frown,
Catalina Whale 4887,420,1213,0,https://magiceden.io/item-details/8SxDE6p9o7jMYScxHZseDERGzGimL64Qi5uhKmwadmGM,Inertia,Orca,The King Kit,,Vipers,,XL Blue Beanie,,Blunt,
Catalina Whale 367,420.69,2156,0,https://magiceden.io/item-details/8HKFJ6dyER7yMKS8jtQ2Amu8HF5XwU9bcxWcJw11bye2,Fossil,Orca,Save The Whales Red,,Black Spectacles,Rainbow,,,Rainbow,
Catalina Whale 1854,424.8,240,0,https://magiceden.io/item-details/6bRPZ3xGE9Ga6MfswNXXn7rLqKw7EiCnGPFNz4jZZkJu,Cactus,Aqua,Mamba,KO,,,Jester,,Grin,
Catalina Whale 4745,474.5,63,0,https://magiceden.io/item-details/xabczYVqLVyM4hSfsfJDzLfxjQhiQJc7fMNvDJx2L8r,Sand,Aqua,Peacoat,,Coco,,Paulie Whalenuts,,Fish,
Catalina Whale 5265,500,422,0,https://magiceden.io/item-details/6uHECjkZAwBUxvAY2vjGo9uBZ5iCKH8UhVUPMopoZjwQ,Beluga,Alien,Fishing Waders,,SOL Vipers,None,,,Gold Grill,
Catalina Whale 122,550,216,0,https://magiceden.io/item-details/Crvm8tyGwjxW1c8spQYTptZqtt57YzD5SG1Y5m5NtyX3,Inertia,Ape,American Psycho,,Love,,Woodstock Red,,WAGMI Beach,
Catalina Whale 5507,600,707,0,https://magiceden.io/item-details/HYXedN8JVNaQHMNfbgqQug11GoWn3TU3798LmjTRz3C9,Hemisphere,Aqua,Mamba,,Love,Smoke Rings,,,Lunch,
Catalina Whale 5292,750,76,0,https://magiceden.io/item-details/9mV63RCdcr9jdyBF7vaTbwtQv9cQfLuyvEzdWPBNUXmh,Hemisphere,Humpack,Classic Hoodie,Stoned Sadboy,,,,,,Black Ski Mask
Catalina Whale 3156,1000,31,0,https://magiceden.io/item-details/FEKhqUnLhz3iXa2hFN3GrLSrnDxyuY3LiXoHuMP6cP3R,Beluga,Gold,Whale Ferrel,Stoned Sadboy,,,Rastaman,,Blunt,
Catalina Whale 2466,1000,1623,0,https://magiceden.io/item-details/FExLjMFLVJXYoxVsxpB8Ediq8paEtsgALgRryt8N2EVc,Inertia,Zebra,Stadium,Stoned Sadboy,,None,,,Gold Lip Ring,
Catalina Whale 845,1000,1702,0,https://magiceden.io/item-details/9f4jGh61LmVScsBmnQnnUQL1MZfLdFksozhXV2dsrRv2,Hoffman,Oil Slick,Classic Hoodie,,Rimless,None,,,Hook,
Catalina Whale 2228,2424,3517,0,https://magiceden.io/item-details/HJkUL98ppxyL8JvLyPp9nyxsyq11urunvS4ZbwvPSiS,Inertia,Ape,Mamba,Eyes,,None,,,Super Frown,
Catalina Whale 5001,5000,765,0,https://magiceden.io/item-details/EHJ5z68JCp5ro5Eja6tioe7EsnC5nfYW1iPGuXq6Qmew,Hemisphere,Orca,Black Hoodie,Squinting Eyes,,,Paulie Whalenuts,,WAGMI Beach,
Catalina Whale 1268,5750,112,0,https://magiceden.io/item-details/EsxXRV63F9R9kzzBNK8nKQ8QA3p2WiPLCBucXz2couFU,Fossil,Orca,Save The Whales Red,,HODL,SOL Halo,,,WAGMI Beach,
Catalina Whale 4835,6942069,1278,0,https://magiceden.io/item-details/4CArKJzTdcD8hEFcPXoySTPsPYgCaTXmnukk1BKUnH8d,Fossil,Aqua,Whale Ferrel,,Clear Sunnies,,Woodstock Orange,,Stogie,
Catalina Whale 1326,11.5,2632,74.86,https://solanart.io/search/?token=51XeTPJKgua94UrFp9bCnUHt951pTcKbrKrdHU4Nuomu,Geo,Orca,La Pulga Kit,,Vipers,,None,,Cigarette,
Catalina Whale 4964,11.95,2568,70.82,https://solanart.io/search/?token=6b7zEkeUcTwGHzgAm9u32RNvV5dBet2PRWsQZfjeEpNc,Beluga,Grey,White Tank,Bloodshot,,,Woodstock Purple,,Cigarette,
Catalina Whale 4014,11.99,3656,62.55,https://solanart.io/search/?token=4NubEk7LRo1zLVc8hDxc6NtpsGcKUpD87JoWhFCQACCt,Beluga,Gold,Desert Storm,Squinting Eyes,,,None,,Cigarette,
Catalina Whale 5178,12,1586,77.42,https://solanart.io/search/?token=HRcJqdmXUXVGd5TSG8F4yTKqZLMVGhmGz3VTPKf5fWSC,Fossil,Humpack,Dale The Whale,,Morpheus,Punk,,,Grin,
Catalina Whale 5072,12.95,5143,42.19,https://solanart.io/search/?token=5kgD8YS6far6WCVhMCuQr4rSj6ed4UrZbGiWEtazrWaS,Inertia,Grey,American Psycho,Eyes,,None,,,Smile,
Catalina Whale 2821,13.25,4674,42.58,https://solanart.io/search/?token=DNTxFLJZ4NeMKQDsQCc93ZbK9VptCK3zTCkNoPqEiXZV,Sand,Aqua,Black Hoodie,,Gold Spectacles,,None,,No Teeth,
Catalina Whale 1685,13.28,4354,44.59,https://solanart.io/search/?token=3UWrCaCGapH7wLHAHxbs9cztT1WHkoeRYpVixX4V1G5V,Inertia,Aqua,Rasta,Sadboy,,None,,,Rainbow,
Catalina Whale 4729,13.3,4917,40.32,https://solanart.io/search/?token=37ZG69kfA16zxKxoq8UBKb3Lv7PevKnjEAq6gLBpdbjr,Inertia,Solar Flare,Camo,Raver,,None,,,Cigarette,
Catalina Whale 2908,14.99,4134,29.09,https://solanart.io/search/?token=DPMrrdErTNFeGE1mu8KGRrCG3s3fpZYG5knBdMwP3xEz,Fossil,Aqua,Aloha Red,Raver,,,None,,No Teeth,
Catalina Whale 146,15,585,54.67,https://solanart.io/search/?token=3cKppbBp65Nzh7MJMpLzUvDuXp36nUQqUg7R9Q3t2t6m,Hemisphere,Solar Flare,Country Club,Eye Patch,,Laser,,,Grin,
Catalina Whale 4696,16,4219,18.37,https://solanart.io/search/?token=EQyXty1gxGc7sWZDiVWFt2R3Griu1uKcpdDVWGvMAzAB,Fossil,Aqua,Camo,,Clear Sunnies,None,,,Gold Lip Ring,
Catalina Whale 2763,17.5,997,26.69,https://solanart.io/search/?token=CUS9eovNbNrr8WddHPHUzSCv4oitPTTEsfa2raBnrRpf,Hemisphere,Ape,Whale Father,Squinting Eyes,,,Beanie,,Frowny,
Catalina Whale 4230,17.950001,983,22.29,https://solanart.io/search/?token=CY19rpAeLmBMRXddhiTh8JEutJgYJGXgUA9cUKm2pVEp,Inertia,Gold,Lowrider,,Love,,Brero,,Cigarette,
Catalina Whale 2146,18,738,23.56,https://solanart.io/search/?token=4MH8hnfiiVxqMGoUFW7VTHXU8JdnjkGvjoDQexJuQ3Qt,Cactus,Orca,Sailor,Raver,,,Black Bucket,,Rainbow,
Catalina Whale 3773,18,2501,10.8,https://solanart.io/search/?token=3z87RuZar6XfGcTGXyssfMgF2LnC4BVXqm2tAe8PPUUF,Sand,Humpack,Lumberjack,Sadboy,,,XL Beanie,,Frowny,
Catalina Whale 4773,20,836,2.85,https://solanart.io/search/?token=9NR5YWq2aGKwXTSehSmqtzQ2aCCiAeF9KZbbTUh3YFar,Beluga,Grey,The King Kit,,Grandpa,,XL Blue Beanie,,Blunt,
Catalina Whale 4571,21,3302,0,https://solanart.io/search/?token=7sEgj5xAse92xeuDx9MiZrmZoEvno7YLiZTESCCXWUrY,Hemisphere,Grey,Velour Black,,Gold Spectacles,Punk,,,Joint,
Catalina Whale 5309,24,3681,0,https://solanart.io/search/?token=8haq3PwiNbHZi1gBtBRKjhhAfbBqnXf3pnHJsN3EUsZo,Fossil,Humpack,Grey Hoodie,,Future,None,,,Hook,
Catalina Whale 3004,35,3130,0,https://solanart.io/search/?token=E1G4XKyZm7rM3AEPpetDPyHE7t8Ksj8ud35yDpaP1a76,Fossil,Orca,Desert Storm,,Love,,Beanie,,Rainbow,
Catalina Whale 4406,40,1106,0,https://solanart.io/search/?token=6Li5SDcwRKZLDXZWUo2jdmckySjpLN7yDrLoYDehqg6e,Sand,Aqua,Classic Hoodie,,Vipers,,Paperboy Hat,,Prestige Worldwide,
Catalina Whale 5314,44,4478,0,https://solanart.io/search/?token=AAEsCs2F6iKuRH5GcRFZnNZwHva2xtzLo7vdmfjKJ9Js,Beluga,Orca,Lumberjack,Bloodshot,,,Beanie Orange,,Grin,
Catalina Whale 1775,50,5332,0,https://solanart.io/search/?token=LFqF2zcC1czPXhUkBiAT6hna7tDDHs2PzghmqLrJVBy,Beluga,Aqua,Wagwan,Heterochromia,,None,,,No Teeth,
Catalina Whale 5165,74,694,0,https://solanart.io/search/?token=AuMBXt4yvELhuDwEHpDZeeLsZ6BvDd6PdcyPQXRc55pP,Beluga,Solar Flare,Searsucker,,Tortoise,Rainbow,,,Pouty Face,
Catalina Whale 2912,100,4422,0,https://solanart.io/search/?token=6AvCvJCh5d36PvoTbkL1XTUrdiPxfW2oabHHyY3o3rCN,Hemisphere,Humpack,Velour Red,,Vipers,None,,,Blunt,
Catalina Whale 2441,200,3864,0,https://solanart.io/search/?token=447RCkWRusrGFX27rmTxJB4dZ7XpFWgSBJDapfAZEA2x,Hemisphere,Aqua,Velour Black,,Love,Punk,,,No Teeth,
Catalina Whale 3301,750,4805,0,https://solanart.io/search/?token=CBjYmyBvmJTEZRey2ECNdN17L7vpDK8Boh9LYhMEqT8Y,Beluga,Humpack,Velour Black,Heterochromia,,None,,,Pouty Face,
Catalina Whale 4914,777,1941,0,https://solanart.io/search/?token=ChN24pJbLFfZQhPpwns29BvGmWKd6oDFMww6Wy8BQMUp,Sand,Ape,Rasta,Lizard Eyes,,None,,,Stogie,
Catalina Whale 1745,1997,2320,0,https://solanart.io/search/?token=AioUH1RJDmYoFAe7Ax1XvHsju9WLBoqf4CeHu5tfgQKu,Hemisphere,Grey,Golf,,Coco,,Woodstock,,No Teeth,
